s,T,x,k_0,alpha,beta,sigma,q_true,q_noisy,a_true,b_true
2.942139415050060158e-01,2.850421181835387507e-01,8.138391901584512977e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-3.112597773407349555e-01,-3.112597773407349555e-01,-1.092561610594825927e+00,-8.386336508571468062e-02
-3.470641804249590123e-01,2.859941683876171759e+00,2.879200069522405148e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.774790403523342608e+00,1.774790403523342608e+00,-5.161905344786664962e+00,9.925833165776607458e-01
-3.094377543019186660e-01,1.288028673524735268e+00,1.565453737713523585e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,5.720449750416876089e-01,5.720449750416876089e-01,-1.886959966183393345e+00,3.985647002119732663e-01
1.243161481965655568e+00,1.406347870035925762e+00,5.635230015579866247e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-2.856781679078183700e+00,-2.856781679078183700e+00,-2.916177447923119725e+00,-1.748317502273104562e+00
-2.093696630919198221e+00,1.792543191365665090e+00,2.954241164804327635e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,7.293012548973951681e+00,7.293012548973951681e+00,-5.236744895849142267e+00,3.753041640539440671e+00
2.001554814609841415e+00,2.457408580362071771e+00,1.070018854723803203e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-9.648840853691899255e+00,-9.648840853691899255e+00,-6.423161470951268548e+00,-4.918637975487239800e+00
1.258353318491427508e+00,2.814762732116595778e+00,6.204873872388261269e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-6.641758987009389159e+00,-6.641758987009389159e+00,-5.911516463551274470e+00,-3.541966024724915396e+00
-1.788937329079853367e+00,1.207947810013430434e+00,3.930825424011004099e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,4.239116538610531393e+00,4.239116538610531393e+00,-3.649747016283336976e+00,2.160942928913284433e+00
-9.070978602831392124e-01,1.264551123346297601e+00,1.045660996670955134e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.781640048573938317e+00,1.781640048573938317e+00,-2.293240688656341675e+00,1.147071618206066512e+00
2.048190773630849115e+00,2.507661954629369916e+00,3.081835294054594554e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.020654698394336002e+01,-1.020654698394336002e+01,-6.661235506459718181e+00,-5.136170078856976851e+00
-4.562516301383676698e-01,2.212776026611550595e+00,4.173914184306304342e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.592236968168430744e+00,1.592236968168430744e+00,-3.573088201975751499e+00,1.009582669272619970e+00
2.085598780326678003e+00,2.043593466915818890e+00,1.461875796055346344e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-8.254970123003054994e+00,-8.254970123003054994e+00,-5.697970492510584961e+00,-4.262116042083198941e+00
-6.086795890208103188e-01,2.411742867793073675e+00,6.949316593461694058e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,2.423975160480908997e+00,2.423975160480908997e+00,-4.130546335429705174e+00,1.467978657592158509e+00
2.958600284646605516e+00,2.792791471467714448e+00,4.923130919015428208e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.967618666774540159e+01,-1.967618666774540159e+01,-1.015183148813798653e+01,-8.262753642442993041e+00
-6.552154751827696799e-01,1.565937887285672181e-01,4.216488395689217406e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,7.195067056793496008e-01,7.195067056793496008e-01,-1.269845198685573218e+00,1.026026736924584154e-01
2.902082997439006995e+00,1.708274693687391599e+00,3.141240992002735100e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.202483418024974959e+01,-1.202483418024974959e+01,-7.512352648961119428e+00,-4.957554943505506628e+00
-6.929706107739823651e-01,7.920311430705910816e-01,9.161892912620862583e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,9.768795053158477737e-01,9.768795053158477737e-01,-1.601781626234733302e+00,5.488543049656429140e-01
-4.773086076503032515e-01,2.757442024181459672e+00,1.230208694219175891e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,2.313661813119734845e+00,2.313661813119734845e+00,-4.938437362523215413e+00,1.316150813238486261e+00
-1.955337982876418579e+00,6.464618731546711849e-02,7.666179246722770735e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,3.454610764637733311e+00,3.454610764637733311e+00,-3.296097541134746400e+00,1.264051455060765938e-01
1.717086914518776375e+00,1.199622920934028558e+00,3.259092522070901055e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-3.965140151435950777e+00,-3.965140151435950777e+00,-3.488580059422112356e+00,-2.059856819892613267e+00
-2.528852296122911625e+00,1.409391184182844814e+00,9.582589768457300261e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,8.274937142907011989e+00,8.274937142907011989e+00,-5.830248116389834756e+00,3.564142132256176598e+00
1.690341772863122038e+00,2.399860073270289051e-01,4.783276089144942178e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-2.704965540447760830e+00,-2.704965540447760830e+00,-2.743149827308009936e+00,-4.056583730875122362e-01
-1.071075734690207781e-02,9.951992707305178376e-01,8.736278477532573028e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.601508574778830879e-02,1.601508574778830879e-02,-1.495279626425043862e+00,1.065933790060848325e-02
2.166896830085323522e+00,1.146466761226242248e+00,4.240726776566461353e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-5.625873917781881062e+00,-5.625873917781881062e+00,-4.474458140638589043e+00,-2.484275190699331670e+00
7.253198443053934241e-01,3.061307631092462511e-01,7.888946903395946952e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-8.356234379761047215e-01,-8.356234379761047215e-01,-1.362511347986844701e+00,-2.220427174354897559e-01
2.682271768479042251e+00,2.305102273231760979e+00,7.123083980924378444e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.366795733315478678e+01,-1.366795733315478678e+01,-7.973497349016929192e+00,-6.182910750946415845e+00
8.890010415894300522e-02,1.057659369564113216e+00,9.763524030404749920e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.387643785381010297e-01,-1.387643785381010297e-01,-1.564063608125061400e+00,-9.402602811893165380e-02
-1.642310551547956354e+00,1.387363062635312172e+00,1.847905527545025128e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,4.108773469706520132e+00,4.108773469706520132e+00,-3.580698502417868134e+00,2.278480996593861274e+00
2.542475648332536586e+00,2.409714853382022959e+00,1.123986240811050141e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.321121023950200346e+01,-1.321121023950200346e+01,-7.781872290723343966e+00,-6.126641334149002027e+00
2.363984182971237580e+00,2.738773154345396144e+00,9.752498090938490627e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.387215099339858249e+01,-1.387215099339858249e+01,-8.103491925884430458e+00,-6.474416417618760633e+00
2.041171429927592484e+00,7.756819873671348953e-01,9.344659609151110269e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-4.356099534459450418e+00,-4.356099534459450418e+00,-3.800669756574505342e+00,-1.583299911323251541e+00
5.983144117366854253e-01,2.259292776700129846e+00,5.142440847269779125e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-2.168170540192503992e+00,-2.168170540192503992e+00,-3.766990006599781005e+00,-1.351767428632280721e+00
-1.421351761544343395e+00,8.917241455764995939e-01,9.011301581691041340e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,2.560755861263789068e+00,2.560755861263789068e+00,-2.609730473929194439e+00,1.267453685126782137e+00
-2.895623247107569131e+00,2.853941959948513407e+00,8.222257614896314459e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.954377500452341465e+01,1.954377500452341465e+01,-1.010327274889124993e+01,8.263940685122653562e+00
1.872900333761649883e+00,2.769811882924544832e+00,5.781094107806155069e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.037114826275339219e+01,-1.037114826275339219e+01,-6.940582329517706484e+00,-5.187581599986364367e+00
9.575192685330033981e-01,1.487406190154113794e+00,4.659716483952079935e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-2.192295151855572666e+00,-2.192295151855572666e+00,-2.656294477021574618e+00,-1.424220087207828334e+00
-3.566005304566113310e-01,2.761995955314279216e-01,2.523018120566211664e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,3.792717286767246510e-01,3.792717286767246510e-01,-1.114441471279024043e+00,9.849292227840869551e-02
8.320532745720576884e-02,2.558498067670480047e+00,6.747125476263259314e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-3.556479264635573068e-01,-3.556479264635573068e-01,-4.277110057047146086e+00,-2.128806695191504950e-01
1.730344862427282138e+00,2.052493873085212694e+00,7.470128049323244701e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-6.411246476156514440e+00,-6.411246476156514440e+00,-4.902821555283262356e+00,-3.551522228456471808e+00
-1.612611951161912360e+00,2.376358656895753096e+00,5.877657707361141348e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,7.004611732707219929e+00,7.004611732707219929e+00,-5.383850616119832289e+00,3.832144370357161822e+00
-2.876219618854817917e+00,1.540740988917966181e+00,7.580785210932656781e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.104890924118430817e+01,1.104890924118430817e+01,-7.150524974997169103e+00,4.431509459899627856e+00
-2.433895600755083599e+00,2.886627666560671379e+00,4.808034455877198132e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.545786372919067730e+01,1.545786372919067730e+01,-8.720618319901724647e+00,7.025750378659930462e+00
2.931033132552326670e+00,1.068665617452911443e+00,2.358970649926311891e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-9.640795641361224355e+00,-9.640795641361224355e+00,-6.725596235434709413e+00,-3.132294332373973589e+00
-1.746523443333284131e+00,2.309449995494370356e+00,9.496905498145120639e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,7.469616113761708753e+00,7.469616113761708753e+00,-5.496986123712124694e+00,4.033508558336865057e+00
2.863848522103896954e+00,2.965806502894970942e-01,8.056402917626026561e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-7.687444947831259867e+00,-7.687444947831259867e+00,-5.964957055597076341e+00,-8.493620570161889427e-01
-2.831428590447020444e+00,2.761141847267112315e+00,2.700041161885061713e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.816460462320616287e+01,1.816460462320616287e+01,-9.622144868045303667e+00,7.817975968631801997e+00
1.032529279275420819e+00,1.007641017349018675e+00,2.054460499174739496e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.776872979404692687e+00,-1.776872979404692687e+00,-2.147340237458694734e+00,-1.040418853411734013e+00
1.618124013723196697e-01,4.178372120050103389e-01,6.094241306607625086e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.767850029548006519e-01,-1.767850029548006519e-01,-1.103003919810785938e+00,-6.761124265724575977e-02
-3.193044848518944434e-02,1.264725018123049827e+00,4.632888499272517224e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,5.747380454362664010e-02,5.747380454362664010e-02,-1.800376417857453504e+00,4.038323703910833007e-02
-2.998857282083756459e+00,3.927626898020079027e-01,5.720736765456282402e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,8.623994611957291667e+00,8.623994611957291667e+00,-6.473018264234320363e+00,1.177839252443555029e+00
4.054491007208529396e-01,1.725448112879566676e+00,4.671696715778899112e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.022325063884786278e+00,-1.022325063884786278e+00,-2.587218979085037951e+00,-6.995813857075130482e-01
6.987554167122547177e-01,1.903366958745806414e+00,6.113184946246066342e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-2.032717740526658101e+00,-2.032717740526658101e+00,-3.104358369253460204e+00,-1.329987972414762964e+00
2.006230044945491287e+00,7.178649300364973174e-01,1.065730502231484467e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-4.138164099815777597e+00,-4.138164099815777597e+00,-3.672640424833345740e+00,-1.440202190851914033e+00
1.983910257013620893e+00,2.715454964067274268e-01,3.704663220959556469e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-3.618748448858047695e+00,-3.618748448858047695e+00,-3.398408423039699144e+00,-5.387218955671618792e-01
1.865236299404169351e+00,2.541257246438644923e+00,5.477170645460701648e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-9.185944613868537445e+00,-9.185944613868537445e+00,-6.316458067857437797e+00,-4.740045262181247665e+00
-2.645345402321643391e+00,2.039251729110790556e+00,6.077578845157737275e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.184809008904620775e+01,1.184809008904620775e+01,-7.277985185891228781e+00,5.394525185779690979e+00
2.261718237899872364e+00,1.859670877853708326e+00,4.375947817282950236e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-8.486558866140324398e+00,-8.486558866140324398e+00,-5.798409519557933933e+00,-4.206051540932998378e+00
1.411347383181618120e-01,2.882344504685789843e+00,5.177786310411580661e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-7.279643321742182982e-01,-7.279643321742182982e-01,-5.165906330462266993e+00,-4.067989374116206536e-01
2.215038651379470203e+00,3.253163374935464924e-01,6.999329312485584875e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-4.505819674815144005e+00,-4.505819674815144005e+00,-3.996753095983097026e+00,-7.205882614734138158e-01
2.450880449181829235e+00,1.582231450983657695e+00,5.012476443316162822e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-8.463113656121304729e+00,-8.463113656121304729e+00,-5.855817167949961544e+00,-3.877860129296444303e+00
-2.513278476482801782e+00,1.555556630582368705e-01,9.639025635331980313e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,5.718745317227754477e+00,5.718745317227754477e+00,-4.802040002365772331e+00,3.909546998592776101e-01
-5.394335400797780622e-01,2.602387309749791378e+00,3.435227502529752952e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,2.397462505701201341e+00,2.397462505701201341e+00,-4.560802981471179685e+00,1.403814999157019905e+00
3.389591277087244947e-02,2.530024948372507687e+00,6.801820139092294992e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.423880151239304559e-01,-1.423880151239304559e-01,-4.201202479435197645e+00,-8.575750495816558683e-02
6.131001530243871400e-01,1.185727872353261603e+00,4.225425114086078793e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.090186276856580649e+00,-1.090186276856580649e+00,-1.928510372220812563e+00,-7.269699399850656496e-01
2.629831888201884738e+00,1.769158008850628683e+00,6.859831234078092033e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.038300543632385065e+01,-1.038300543632385065e+01,-6.714569486262255360e+00,-4.652588146943135605e+00
-2.789726515714252120e+00,2.222635284063469552e+00,6.716531299782124709e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.402275173291709898e+01,1.402275173291709898e+01,-8.139598222469459188e+00,6.200544586713939488e+00
6.142154251834739398e-01,1.946419358178578030e+00,6.140680879598493513e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.824051687692844759e+00,-1.824051687692844759e+00,-3.120630512066143059e+00,-1.195520793668999771e+00
-5.009884594021762894e-02,2.090211307447174427e+00,6.349253777566945534e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.595645053784625345e-01,1.595645053784625345e-01,-3.185997591508738402e+00,1.047171742742968592e-01
-2.194452315648272034e+00,7.950509091043381771e-01,7.131114111033065583e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,5.001545612257092266e+00,5.001545612257092266e+00,-4.205425553426255902e+00,1.744701308542278673e+00
1.107996991949788068e+00,2.176015315589858279e+00,5.007645923156168744e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-4.003251627147424330e+00,-4.003251627147424330e+00,-4.104115727342682263e+00,-2.411018424110231706e+00
1.368475367861856640e+00,2.235520329012005813e+00,4.845388915763507720e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-5.300543746994256900e+00,-5.300543746994256900e+00,-4.622410470179760367e+00,-3.059254504607363589e+00
-2.311980854736511048e+00,1.459366401196715568e+00,1.186320498861668238e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,7.245577469358904565e+00,7.245577469358904565e+00,-5.272028430071827643e+00,3.374027179612528737e+00
-2.374012874639965798e+00,1.627396860921670463e+00,2.521645099889000541e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,8.193662568798247392e+00,8.193662568798247392e+00,-5.705772548842642067e+00,3.863461099976711388e+00
-7.263084559375121430e-02,1.221428455965857474e+00,8.063416840842179134e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.268859989671592414e-01,1.268859989671592414e-01,-1.749108880360567220e+00,8.871338158907014770e-02
2.740257494328193211e+00,1.831956401870462159e+00,9.563264501958276265e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.145382241968628811e+01,-1.145382241968628811e+01,-7.183438810310182276e+00,-5.020032259508044881e+00
1.986324754083465649e+00,2.733201822670530134e+00,3.345606418434862173e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.097304054542880181e+01,-1.097304054542880181e+01,-7.102487718935599048e+00,-5.429026438276521205e+00
9.864723375632236113e-01,1.056676250759224223e-01,5.381625093700478368e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.183972344528583909e+00,-1.183972344528583909e+00,-1.589459427161063365e+00,-1.042381891133994931e-01
-6.221262565858096671e-01,2.303284888924463480e+00,2.841199149158452064e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,2.320511561316447757e+00,2.320511561316447757e+00,-3.884785287253972985e+00,1.432934005797238841e+00
2.707098750253776664e+00,2.187156920775951363e+00,2.821626222930854189e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.314974416307257776e+01,-1.314974416307257776e+01,-7.788857884224407613e+00,-5.920849766841476125e+00
-1.546609745665161739e-01,1.300510626605663855e+00,7.929258479813020566e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,2.861920830791899739e-01,2.861920830791899739e-01,-1.860015955189446846e+00,2.011382409449425923e-01
-2.168655803694911288e+00,6.284631677165561925e-01,8.345843395443209856e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,4.636795547465950129e+00,4.636795547465950129e+00,-4.019323773527936794e+00,1.362920296076997939e+00
5.896855101996809623e-01,1.879078422204580878e+00,6.173852599748859138e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-1.671766475685948938e+00,-1.671766475685948938e+00,-2.974105258961103893e+00,-1.108065318102919861e+00
-2.441625718164631031e+00,2.289977954908267055e+00,8.693493768761199059e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,1.175473516739647373e+01,1.175473516739647373e+01,-7.198921205544695390e+00,5.591269068734070480e+00
2.191374855658942522e+00,4.596591236994136409e-01,4.755658698868625578e-03,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-4.527529479751003727e+00,-4.527529479751003727e+00,-3.986917509808607374e+00,-1.007285445849118499e+00
1.732188641357490511e-02,1.691515053288156434e+00,9.076167229452669627e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-4.210381731713332132e-02,-4.210381731713332132e-02,-2.430791616399571975e+00,-2.930023161990955027e-02
1.424482460757955593e+00,2.233680275269091631e+00,1.031928251816380815e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-5.556185066600202838e+00,-5.556185066600202838e+00,-4.712153954667327227e+00,-3.181838375061823321e+00
2.105306557224201569e+00,7.997026686011339258e-01,2.220896310551390140e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-4.644780630935562371e+00,-4.644780630935562371e+00,-3.979151599018620367e+00,-1.683619272035659975e+00
1.732592632659382126e+00,2.476088491824513405e+00,1.157040116371621519e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-8.084073741071144070e+00,-8.084073741071144070e+00,-5.866633448120238015e+00,-4.290052678747832360e+00
1.748206852250666188e+00,1.636908742462823696e+00,2.529106448403621865e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,-5.158924427506050847e+00,-5.158924427506050847e+00,-4.173471434529321122e+00,-2.861655080082529334e+00
