s,T,x,k_0,alpha,beta,sigma,q_true,q_noisy,a_true,b_true
-1.181805439084118836e+00,1.786074433350109958e+00,2.156150195299014749e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,4.291389737942965077e+00,3.906720458246206729e+00,-4.077885204383263407e+00,2.716616990113618790e+00
-1.329446327395360061e+00,1.748786285780767669e+00,7.159006510871579465e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,4.791973406569496774e+00,4.615194974095405911e+00,-4.169222450526121726e+00,3.090400033008493086e+00
-1.470782474075252422e+00,2.125675055359457222e-01,9.121280759625268741e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.163789670217672212e+00,1.157787813272337152e+00,-9.643285494886726372e-01,6.565451795741704399e-02
-3.295421647041205659e-01,1.789951515177535812e+00,1.638226728835681101e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.131696416941125438e+00,1.152022529884375590e+00,-3.468880401510532785e+00,7.567994942009155235e-01
2.728955374771979692e-02,7.233468469410433421e-01,8.619573915005394049e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.060276742522285445e-02,3.140969202409399363e-02,-7.550285893744385080e-01,-4.145363191931756945e-03
3.209841124469550167e-01,1.164769157266098087e+00,5.874197572435859716e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.718414073438338852e-01,-3.026397434801829101e-01,-8.551480142844638532e-01,-8.122257373423402704e-02
2.973001700606356046e+00,1.133571101415911109e+00,9.042519941200776179e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-3.534092486965090707e+00,-3.683939800363937422e+00,-1.896050739748587954e+00,-7.271115378367084547e-01
1.755971515282518602e+00,2.920057954797479649e+00,9.462212170153636581e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.275747544383135867e+01,-1.228971943786032206e+01,-8.251894491399022868e+00,-6.460698625414205587e+00
7.330753766469761956e-01,1.913385985447827231e+00,4.268263801332248253e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.780082495334707637e+00,-2.621529774214681030e+00,-3.964319232720228126e+00,-1.768898360234457678e+00
2.933760886091309139e+00,2.174895754821469573e+00,9.410967310585041101e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.689001448325037202e+01,-1.732848909625915823e+01,-8.511345187118372735e+00,-8.039600591279002728e+00
-1.708147810586406301e+00,5.182948141067397207e-01,1.804134728138655497e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.443242878973488574e+00,1.464772483910373735e+00,-1.078338372183480942e+00,1.859180730470009479e-01
-2.038727796852932705e+00,9.128538624834454662e-01,4.438565358313149023e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.944444505146524227e+00,2.074666219694500491e+00,-1.286267162878614867e+00,3.908587181525766119e-01
6.752376256381849018e-01,2.632391674271295834e+00,4.432563931001902713e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-3.942393426091140629e+00,-3.886897490960032453e+00,-5.984430142381798490e+00,-2.239637278931359887e+00
-2.736347952231700020e+00,3.607205610864140377e-01,2.451341736663247284e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,2.772376169384856759e+00,2.759200983029032717e+00,-1.612174542818395562e+00,2.072819634670329536e-01
-2.785918327358423152e+00,2.859353159059227156e+00,4.839410178543424035e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,2.170963590557986933e+01,1.940316484124793206e+01,-1.027626095240138149e+01,1.003706470646945981e+01
8.933292162822148441e-02,1.282221226671904857e+00,7.526604051845411369e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-7.858410531998734350e-02,-1.411395646820491623e-02,-8.803235432394328486e-01,-3.953304710028820307e-02
-2.027638480482654160e-01,1.169841284975198903e+00,1.083611679861589128e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.714794834430877490e-01,2.017669716955305670e-01,-8.490019640638126752e-01,5.175375950633519240e-02
2.503006639157113966e+00,1.543925001293050769e+00,4.809880862066528984e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-8.079908335970014122e+00,-8.045144735231399835e+00,-4.856854658285297610e+00,-3.557895742209491630e+01
7.753575269460624142e-01,1.329767205741015257e+00,5.255161438740693081e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-7.237922684222775072e-01,-7.491143301564132662e-01,-9.836067389683978979e-01,-6.861277856553094079e-01
8.470587959708320014e-02,1.411596942608295935e+00,1.965169028012755392e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-9.166855271286510065e-02,-1.561706367998860756e-01,-1.082942454315164227e+00,-3.670633075918825483e-01
-1.875938763897444517e-02,1.271957581350042776e+00,6.420778382194027856e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.641545184053391435e-02,9.413195233340106854e-03,-8.750810831784776589e-01,7.506942433557883126e-03
-1.514910467836015018e+00,2.105283369680123418e+00,2.527543430506467015e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,6.907217754802014831e+00,6.856385450540880555e+00,-5.293874137428027815e+00,4.018570553220496500e+00
-2.929235846744965066e+00,8.288806252383495998e-01,5.708591865381132946e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,3.267142354271143301e+00,3.440375366270061352e+00,-1.801790456545772523e+00,5.098852809461307256e-01
-1.845587136088136182e+00,4.994808080215058510e-01,5.717087021802066404e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.591714053820453501e+00,1.491814198235727362e+00,-1.134938538401573771e+00,1.935854251389744485e-01
1.152192725291035558e+00,1.303611618885918588e+00,7.488041970574743633e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.088086238266661177e+00,-1.011630446059047284e+00,-1.052897603394587156e+00,-6.936010335540189198e-01
-1.796359656078028832e+00,2.648980998125494146e-01,9.348537959338439896e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.502554751791859378e+00,1.502181868275509480e+00,-1.094596917023098248e+00,9.992897449173268609e-02
-7.827821363867597526e-01,1.342130197245289036e+00,9.260935759439918868e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,7.406914820354730811e-01,7.981954884870068323e-01,-9.980362244427275487e-01,8.670543449202460229e-01
-2.977594547687544058e+00,1.483012837512641457e+00,5.020966148362372428e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,7.264049677636772451e+00,6.896236951035496610e+00,-3.990204804128967719e+00,5.469803782476851239e+01
1.980286378810473202e+00,2.353013535587463068e+00,2.627857135418549817e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.092236707253868211e+01,-1.075443656968647232e+01,-6.770440185615012041e+00,-5.871147331510218059e+00
-2.073233513631360658e+00,3.271353421995858435e-01,2.422294804508948740e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.831015007059034305e+00,1.939374551621626530e+00,-1.227032505117917394e+00,1.424278705499923414e-01
-1.394404172617287330e+00,1.190632248628574974e+00,7.865115368332284973e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.293110262699887603e+00,1.297954127952030579e+00,-1.083110008653281886e+00,3.749780739924113426e-01
2.281992923884971880e+00,2.341667947619031409e+00,7.602331957008369168e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.297939657928990620e+01,-1.396193999714805756e+01,-7.354143543722050147e+00,-6.733023975396409178e+00
5.874485921053906878e-02,1.014765961349656020e+00,7.940526959636398097e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-4.748161768872520561e-02,-6.603476968437202443e-02,-8.085445547905923958e-01,-1.252874182442979475e-02
2.082901478195216427e+00,2.508661825629408870e+00,8.334808602373642294e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.262027628775352106e+01,-1.230687700131849560e+01,-7.447301730397579256e+00,-6.583872237941882588e+00
8.383030016551575869e-01,2.155175560890339348e+00,5.650003526090365824e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-3.720935738650133828e+00,-3.989351617518786419e+00,-4.663533131579297830e+00,-2.276434633747504321e+00
1.450625684171142460e+00,1.251643971783034104e-01,8.974931350990460466e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.139927104110953104e+00,-1.224745416590908409e+00,-9.541627283329470188e-01,-3.812900475107629250e-02
-2.451026369621725820e+00,1.155835724935864173e+00,6.571598313743135522e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,2.649475350715401856e+00,2.675406703214080473e+00,-1.561832395328099699e+00,6.193069240522259822e-01
2.468629282589325236e-01,2.299102961398612699e+00,6.313803945699478781e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.170093618480922970e+00,-1.228179057207111846e+00,-4.759352708276423982e+00,-7.151297887152600063e-01
4.663341780209950826e-02,1.579618650185189432e+00,8.370337878708393742e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.273407095924263266e-01,-9.521869840910450467e-02,-2.731308188015800997e+00,-3.313722872351697601e-01
2.228036260157283621e+00,2.018637901721223926e+00,6.520809845076779299e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.060866456963703719e+01,-1.125498651685683882e+01,-6.349965413642011391e+00,-5.667410447398562034e+00
-8.324156459150544585e-01,2.970080537824327571e+00,7.678615991521315909e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,5.883792579593001726e+00,5.330617020254407201e+00,-7.290067980363396316e+00,3.115150301734102456e+00
5.891044032432786182e-01,2.025765221151831774e+00,9.298515532032789466e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.380493103959275825e+00,-2.477870712704560496e+00,-4.151921869208758054e+00,-1.503748902786615105e+00
-2.644490145926978286e+00,1.638146944471339017e+00,3.954236685025730447e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.089309861771193155e+01,1.168607750747094087e+01,-6.305573932672666970e+00,1.111133513468689671e+01
-6.742091933356277877e-01,2.538348101540548907e+00,7.510810565617970225e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,3.729693076916411609e+00,3.560894142555938835e+00,-5.677410840733504216e+00,2.156335809052023489e+00
-1.061781922450760085e+00,1.290631470313496454e+00,2.985026589739870895e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,9.864627723659711300e-01,9.841924833814210682e-01,-1.020688686602491568e+00,5.348003175209699034e-01
-2.098801625577288554e+00,3.124537226635493159e-02,4.864689007911418006e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.839182465404499922e+00,1.858250025037766706e+00,-1.228698700318351156e+00,1.377134600192975178e-02
1.898028622914454289e+00,8.174254577363665453e-01,8.735512703387469102e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.735291503583518580e+00,-1.821314179057837546e+00,-1.202460969333361440e+00,-3.258171474042693694e-01
-7.233229706981250118e-01,1.784180228503382537e+00,9.735734852929813776e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,2.522366189444847695e+00,2.655313797390317809e+00,-3.654511858476613639e+00,1.661060417373143583e+00
2.872487306467329304e+00,2.844743341660340263e+00,9.475709709267320369e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.245855659923103076e+01,-2.230354577722713572e+01,-1.045888374474175642e+01,-1.029607631523778721e+01
5.399501580636618669e-01,1.821406406378309750e+00,7.576330491885175933e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.909201089249036087e+00,-1.870353244108559965e+00,-3.629156055392611879e+00,-1.249656946047337902e+00
6.303375229791079448e-01,8.511205680868708656e-01,8.483743852856606704e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-4.991994387697221702e-01,-5.854354375111163744e-01,-8.237418106577425458e-01,-1.126652313479887396e-01
8.279794847299930538e-01,2.979623279415307913e+00,8.845126843705864994e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-5.881076664535052068e+00,-6.408189675575347799e+00,-7.322301591981387858e+00,-3.108504353950527488e+00
1.058701462876729948e+00,1.200469378440788715e+00,6.099180615099600855e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-9.496998429683518594e-01,-1.089680190467416931e+00,-9.868605128489621459e-01,-2.911837399351160927e-01
-2.095271884989787559e+00,6.834109869616548094e-01,2.435173604660788582e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.937386618500538393e+00,1.915205660003653332e+00,-1.275860026677455794e+00,3.007057906669339808e-01
-3.581191968708745677e-01,1.658758768411708218e+00,1.771962254795689251e-02,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.115148183923703851e+00,1.100176432777024704e+00,-3.154371338104889677e+00,1.088838225854807051e+00
-1.562616229022860015e+00,1.032165925697539288e+00,7.611486450394717718e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.421273199574719426e+00,1.470016926077111652e+00,-1.104893628509834969e+00,3.392237809023849193e-01
-5.850102113761099787e-01,3.346924284777242908e-01,7.602986205658768259e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,4.243965208341753392e-01,4.968783567776266508e-01,-7.528304309663482741e-01,4.111768255189658661e-02
-2.419775436409526304e+00,2.138346431972887984e+00,7.310324233699793117e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.262527682853198208e+01,1.244076039364343522e+01,-7.091240748968688834e+00,6.519667241834783411e+00
2.806968306292928261e+00,2.074382162498060289e+00,5.800890224831507513e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.507784852634735806e+01,-1.530955329364571682e+01,-7.892879405423446570e+00,-7.336788962590851781e+00
-1.709975775864719827e+00,2.916559789164572258e+00,6.578944392980626832e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.235769564712383151e+01,1.261297388702376310e+01,-8.162510466317355551e+00,6.283930701299080823e+00
1.030590975667709408e+00,4.105264932738021955e-01,7.184278688224189358e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-7.834352358793754689e-01,-7.087600856448839082e-01,-8.451499912734299347e-01,-8.884782887616386737e-02
-1.197479511125578266e+00,2.731621360580316793e+00,5.316554998779911001e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,7.580451204283280120e+00,7.253485014480235193e+00,-6.789205258465806025e+00,4.121536370430303187e+00
2.244462156897026439e+00,2.391550550086370297e+00,6.585620602768910148e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.303877981955247023e+01,-1.265470387904421834e+01,-7.421346819423359165e+00,-6.763358378859487097e+00
9.732884300307227399e-01,7.592718003733052168e-01,2.243074689212457562e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-7.770963157524197751e-01,-7.913444934751029392e-01,-8.742066913705136555e-01,-1.551882497233981473e-01
-2.210305105150165872e+00,1.437832395069863489e+00,5.341627098801777773e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,3.373578833030279167e+00,3.310729285701912161e+00,-2.121712813329618363e+00,2.012580865594027912e+01
2.070445925247317298e+00,1.890432392861161492e+00,6.286335240959528559e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-8.979842850357050210e+00,-8.630186699135474981e+00,-5.708853510517103658e+00,-4.940675254094373692e+00
2.669689026869876969e+00,9.448399331332000273e-01,5.686894822313156572e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.880133516467043631e+00,-2.999506484167789200e+00,-1.649008107189137817e+00,-5.298393065569223515e-01
2.423500729175560586e+00,3.226585453811411375e-01,2.571794628998728127e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.292306038549630109e+00,-2.419207325286989008e+00,-1.415734090493494524e+00,-1.642122762159572980e-01
4.183148871556632287e-01,2.511243386617141748e+00,1.267506978668475615e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.259316314285126026e+00,-2.188241605573885362e+00,-5.456990233970841153e+00,-1.323618022735899125e+00
-2.127240277434438553e+00,4.940863194129057057e-01,6.544923213845098564e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.928638537328884128e+00,1.922640164211572689e+00,-1.268650879340411652e+00,2.207184679154999829e-01
-1.845219030190005771e+00,1.472158713589405199e+00,1.125726089282462761e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,3.341896247513511220e+00,3.291646021763463548e+00,-2.355360560969633976e+00,2.452540937197201742e+01
2.567434108467146814e+00,1.313103196745310397e+00,7.942410280509416554e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.995965147360069913e+00,-3.021477313839309620e+00,-1.708901865692403099e+00,-2.152257027725730243e+00
3.139589260035826612e-01,2.709084536376388019e+00,1.820745263669785174e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.896132585704539242e+00,-1.852456548431733241e+00,-6.070971285361184577e+00,-1.071682002084596741e+00
-1.916685009306530185e+00,1.676786875375487096e+00,7.719630186068733302e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,7.145358647511558026e+00,6.999925885952090532e+00,-4.893067971608927813e+00,5.483182536143402785e+00
2.304341365178819601e+00,1.273213575340741421e+00,3.556798787111263849e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.512040089851697466e+00,-2.420365623842358538e+00,-1.519313125788161578e+00,-1.058522027045081915e+00
8.494302313348844891e-01,2.930420266320744815e+00,9.013218926905760542e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-5.882715242922220256e+00,-5.771467840449735043e+00,-7.156373875070610957e+00,-3.136376331558903274e+00
4.181656468428478490e-01,1.057635001319563006e+00,2.256289358625770403e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-3.447638742327245875e-01,-2.724035487156461488e-01,-8.384568953883988485e-01,-9.309860293001211151e-02
-7.422729832204790767e-01,2.179467256655115648e+00,1.576159168237444286e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,3.325905355528807839e+00,3.530609351685722874e+00,-4.657013904245819624e+00,2.038379641366435013e+00
-5.342683070572209481e-01,7.018710910878221965e-01,6.751013323586159132e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,4.077231854866052441e-01,4.488256774254579806e-01,-7.859785351565451439e-01,7.874740021128870393e-02
-1.563064723908930809e+00,2.271656330844055383e+00,7.736529097353997964e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,7.880931015711299281e+00,7.786800641574638249e+00,-5.823788386829150454e+00,4.473940393318185826e+00
-2.771656279852565241e+00,2.253755781734038788e+00,3.494826458836486349e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.615643918767682408e+01,1.622316389791534519e+01,-8.287429183918495923e+00,7.870763724031061059e+00
2.257312848655626425e+00,2.484465464722279471e+00,4.719952836760122894e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-1.377861969154146493e+01,-1.421206744860726801e+01,-7.734539668901055265e+00,-7.066351932744131759e+00
-1.936186991154231762e-01,1.454183331786341737e+00,6.618071910300118432e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,2.636063728130009221e-01,4.045154473022159469e-01,-1.366641983565569873e+00,1.738710195721524965e+00
2.858111952824113899e-01,6.664613120110227662e-01,2.951952872017664653e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.143313712575892760e-01,-2.271960414920884130e-01,-7.564404870224876731e-01,-4.000124806403237282e-02
-1.067020141318649307e+00,1.895953043322033071e+00,3.890041017048884164e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,4.104453241059491830e+00,4.211387529799625717e+00,-4.210966709689739851e+00,2.552548162925330821e+00
1.507949519129567761e+00,2.730673140642419838e+00,5.660835253429085112e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-9.743568521026606533e+00,-9.098024400583000215e+00,-7.189120395722788714e+00,-5.188323734165842360e+00
-2.848818775189437602e+00,9.294606811108866440e-01,3.028977960606772379e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,3.177405228730290521e+00,2.955186601325857865e+00,-1.764604014975381663e+00,5.561502421518231820e-01
-7.668883646087762962e-01,6.048183464386169828e-02,1.459794315214769655e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,5.551572403935051137e-01,5.120973335867311516e-01,-7.709582271464771042e-01,9.740391204302900272e-03
-2.817898233695330212e+00,5.549913111742809102e-01,9.086043684872741055e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,2.958690660234568170e+00,2.895129851624593353e+00,-1.685207667185185221e+00,3.284209045597968890e-01
-2.262647386769943925e+00,2.798752031675822316e+00,1.226353189526918630e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,1.618682070383077232e+01,1.535352238299589089e+01,-8.792193283421250172e+00,7.979062103069731293e+00
2.802889412384206302e+00,1.817061813309350793e-02,9.869096319456913680e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-2.842920924520389470e+00,-3.028171893234039125e+00,-1.642777354959808811e+00,-1.069534896816849018e-02
9.465643802310865773e-01,1.615818612460580006e-01,8.445180954427392583e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,-6.991142566760337740e-01,-7.266657094121071747e-01,-8.102595083884670535e-01,-3.211900321291931426e-02
-4.306785216631121571e-01,2.949972492941433933e-01,4.469100961683606377e-01,6.999999999999999556e-01,1.499999999999999944e-01,4.000000000000000083e-02,5.000000000000000278e-02,3.086056294081230833e-01,3.715815327710706439e-01,-7.313955332772644757e-01,2.668028563703810779e-02
