s,T,x,k_0,alpha,beta,sigma,q_true,q_noisy,a_true,b_true
-1.181805439084118836e+00,1.786074433350109958e+00,2.156150195299014749e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.772708158626178143e+00,1.772708158626178143e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-1.329446327395360061e+00,1.748786285780767669e+00,7.159006510871579465e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.994169491093040092e+00,1.994169491093040092e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-1.470782474075252422e+00,2.125675055359457222e-01,9.121280759625268741e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.206173711112878522e+00,2.206173711112878522e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-3.295421647041205659e-01,1.789951515177535812e+00,1.638226728835681101e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.943132470561808489e-01,4.943132470561808489e-01,-1.500000000000000000e+00,0.000000000000000000e+00
2.728955374771979692e-02,7.233468469410433421e-01,8.619573915005394049e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.093433062157969538e-02,-4.093433062157969538e-02,-1.500000000000000000e+00,-0.000000000000000000e+00
3.209841124469550167e-01,1.164769157266098087e+00,5.874197572435859716e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.814761686704325250e-01,-4.814761686704325250e-01,-1.500000000000000000e+00,-0.000000000000000000e+00
2.973001700606356046e+00,1.133571101415911109e+00,9.042519941200776179e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.459502550909533625e+00,-4.459502550909533625e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
1.755971515282518602e+00,2.920057954797479649e+00,9.462212170153636581e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.633957272923777904e+00,-2.633957272923777904e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
7.330753766469761956e-01,1.913385985447827231e+00,4.268263801332248253e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.099613064970464293e+00,-1.099613064970464293e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
2.933760886091309139e+00,2.174895754821469573e+00,9.410967310585041101e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.400641329136963265e+00,-4.400641329136963265e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-1.708147810586406301e+00,5.182948141067397207e-01,1.804134728138655497e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.562221715879609452e+00,2.562221715879609452e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-2.038727796852932705e+00,9.128538624834454662e-01,4.438565358313149023e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.058091695279399058e+00,3.058091695279399058e+00,-1.500000000000000000e+00,0.000000000000000000e+00
6.752376256381849018e-01,2.632391674271295834e+00,4.432563931001902713e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.012856438457277353e+00,-1.012856438457277353e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-2.736347952231700020e+00,3.607205610864140377e-01,2.451341736663247284e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.104521928347550030e+00,4.104521928347550030e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-2.785918327358423152e+00,2.859353159059227156e+00,4.839410178543424035e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.178877491037634506e+00,4.178877491037634506e+00,-1.500000000000000000e+00,0.000000000000000000e+00
8.933292162822148441e-02,1.282221226671904857e+00,7.526604051845411369e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.339993824423322266e-01,-1.339993824423322266e-01,-1.500000000000000000e+00,-0.000000000000000000e+00
-2.027638480482654160e-01,1.169841284975198903e+00,1.083611679861589128e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.041457720723981240e-01,3.041457720723981240e-01,-1.500000000000000000e+00,0.000000000000000000e+00
2.503006639157113966e+00,1.543925001293050769e+00,4.809880862066528984e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.754509958735670949e+00,-3.754509958735670949e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
7.753575269460624142e-01,1.329767205741015257e+00,5.255161438740693081e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.163036290419093621e+00,-1.163036290419093621e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
8.470587959708320014e-02,1.411596942608295935e+00,1.965169028012755392e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.270588193956248002e-01,-1.270588193956248002e-01,-1.500000000000000000e+00,-0.000000000000000000e+00
-1.875938763897444517e-02,1.271957581350042776e+00,6.420778382194027856e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.813908145846166775e-02,2.813908145846166775e-02,-1.500000000000000000e+00,0.000000000000000000e+00
-1.514910467836015018e+00,2.105283369680123418e+00,2.527543430506467015e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.272365701754022638e+00,2.272365701754022638e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-2.929235846744965066e+00,8.288806252383495998e-01,5.708591865381132946e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.393853770117447155e+00,4.393853770117447155e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-1.845587136088136182e+00,4.994808080215058510e-01,5.717087021802066404e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.768380704132204162e+00,2.768380704132204162e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.152192725291035558e+00,1.303611618885918588e+00,7.488041970574743633e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.728289087936553337e+00,-1.728289087936553337e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-1.796359656078028832e+00,2.648980998125494146e-01,9.348537959338439896e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.694539484117043138e+00,2.694539484117043138e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-7.827821363867597526e-01,1.342130197245289036e+00,9.260935759439918868e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.174173204580139629e+00,1.174173204580139629e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-2.977594547687544058e+00,1.483012837512641457e+00,5.020966148362372428e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.466391821531315642e+00,4.466391821531315642e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.980286378810473202e+00,2.353013535587463068e+00,2.627857135418549817e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.970429568215709804e+00,-2.970429568215709804e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-2.073233513631360658e+00,3.271353421995858435e-01,2.422294804508948740e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.109850270447040987e+00,3.109850270447040987e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-1.394404172617287330e+00,1.190632248628574974e+00,7.865115368332284973e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.091606258925930995e+00,2.091606258925930995e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.281992923884971880e+00,2.341667947619031409e+00,7.602331957008369168e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.422989385827457820e+00,-3.422989385827457820e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
5.874485921053906878e-02,1.014765961349656020e+00,7.940526959636398097e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.811728881580860318e-02,-8.811728881580860318e-02,-1.500000000000000000e+00,-0.000000000000000000e+00
2.082901478195216427e+00,2.508661825629408870e+00,8.334808602373642294e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.124352217292824641e+00,-3.124352217292824641e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
8.383030016551575869e-01,2.155175560890339348e+00,5.650003526090365824e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.257454502482736380e+00,-1.257454502482736380e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
1.450625684171142460e+00,1.251643971783034104e-01,8.974931350990460466e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.175938526256713690e+00,-2.175938526256713690e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-2.451026369621725820e+00,1.155835724935864173e+00,6.571598313743135522e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.676539554432588730e+00,3.676539554432588730e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.468629282589325236e-01,2.299102961398612699e+00,6.313803945699478781e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.702943923883987853e-01,-3.702943923883987853e-01,-1.500000000000000000e+00,-0.000000000000000000e+00
4.663341780209950826e-02,1.579618650185189432e+00,8.370337878708393742e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.995012670314926240e-02,-6.995012670314926240e-02,-1.500000000000000000e+00,-0.000000000000000000e+00
2.228036260157283621e+00,2.018637901721223926e+00,6.520809845076779299e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.342054390235925432e+00,-3.342054390235925432e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-8.324156459150544585e-01,2.970080537824327571e+00,7.678615991521315909e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.248623468872581688e+00,1.248623468872581688e+00,-1.500000000000000000e+00,0.000000000000000000e+00
5.891044032432786182e-01,2.025765221151831774e+00,9.298515532032789466e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.836566048649179272e-01,-8.836566048649179272e-01,-1.500000000000000000e+00,-0.000000000000000000e+00
-2.644490145926978286e+00,1.638146944471339017e+00,3.954236685025730447e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.966735218890467429e+00,3.966735218890467429e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-6.742091933356277877e-01,2.538348101540548907e+00,7.510810565617970225e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011313790003441682e+00,1.011313790003441682e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-1.061781922450760085e+00,1.290631470313496454e+00,2.985026589739870895e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.592672883676140128e+00,1.592672883676140128e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-2.098801625577288554e+00,3.124537226635493159e-02,4.864689007911418006e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.148202438365932831e+00,3.148202438365932831e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.898028622914454289e+00,8.174254577363665453e-01,8.735512703387469102e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.847042934371681433e+00,-2.847042934371681433e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-7.233229706981250118e-01,1.784180228503382537e+00,9.735734852929813776e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.084984456047187518e+00,1.084984456047187518e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.872487306467329304e+00,2.844743341660340263e+00,9.475709709267320369e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.308730959700993957e+00,-4.308730959700993957e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
5.399501580636618669e-01,1.821406406378309750e+00,7.576330491885175933e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.099252370954928004e-01,-8.099252370954928004e-01,-1.500000000000000000e+00,-0.000000000000000000e+00
6.303375229791079448e-01,8.511205680868708656e-01,8.483743852856606704e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.455062844686619172e-01,-9.455062844686619172e-01,-1.500000000000000000e+00,-0.000000000000000000e+00
8.279794847299930538e-01,2.979623279415307913e+00,8.845126843705864994e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.241969227094989581e+00,-1.241969227094989581e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
1.058701462876729948e+00,1.200469378440788715e+00,6.099180615099600855e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.588052194315094923e+00,-1.588052194315094923e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-2.095271884989787559e+00,6.834109869616548094e-01,2.435173604660788582e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.142907827484681338e+00,3.142907827484681338e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-3.581191968708745677e-01,1.658758768411708218e+00,1.771962254795689251e-02,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.371787953063118515e-01,5.371787953063118515e-01,-1.500000000000000000e+00,0.000000000000000000e+00
-1.562616229022860015e+00,1.032165925697539288e+00,7.611486450394717718e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.343924343534290244e+00,2.343924343534290244e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-5.850102113761099787e-01,3.346924284777242908e-01,7.602986205658768259e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.775153170641649680e-01,8.775153170641649680e-01,-1.500000000000000000e+00,0.000000000000000000e+00
-2.419775436409526304e+00,2.138346431972887984e+00,7.310324233699793117e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.629663154614289233e+00,3.629663154614289233e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.806968306292928261e+00,2.074382162498060289e+00,5.800890224831507513e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.210452459439392392e+00,-4.210452459439392392e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-1.709975775864719827e+00,2.916559789164572258e+00,6.578944392980626832e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.564963663797079629e+00,2.564963663797079629e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.030590975667709408e+00,4.105264932738021955e-01,7.184278688224189358e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.545886463501564112e+00,-1.545886463501564112e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-1.197479511125578266e+00,2.731621360580316793e+00,5.316554998779911001e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.796219266688367400e+00,1.796219266688367400e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.244462156897026439e+00,2.391550550086370297e+00,6.585620602768910148e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.366693235345539659e+00,-3.366693235345539659e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
9.732884300307227399e-01,7.592718003733052168e-01,2.243074689212457562e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.459932645046084110e+00,-1.459932645046084110e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-2.210305105150165872e+00,1.437832395069863489e+00,5.341627098801777773e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.315457657725248808e+00,3.315457657725248808e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.070445925247317298e+00,1.890432392861161492e+00,6.286335240959528559e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.105668887870975947e+00,-3.105668887870975947e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
2.669689026869876969e+00,9.448399331332000273e-01,5.686894822313156572e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.004533540304815453e+00,-4.004533540304815453e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
2.423500729175560586e+00,3.226585453811411375e-01,2.571794628998728127e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.635251093763340879e+00,-3.635251093763340879e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
4.183148871556632287e-01,2.511243386617141748e+00,1.267506978668475615e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.274723307334948430e-01,-6.274723307334948430e-01,-1.500000000000000000e+00,-0.000000000000000000e+00
-2.127240277434438553e+00,4.940863194129057057e-01,6.544923213845098564e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.190860416151657830e+00,3.190860416151657830e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-1.845219030190005771e+00,1.472158713589405199e+00,1.125726089282462761e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.767828545285008879e+00,2.767828545285008879e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.567434108467146814e+00,1.313103196745310397e+00,7.942410280509416554e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.851151162700720221e+00,-3.851151162700720221e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
3.139589260035826612e-01,2.709084536376388019e+00,1.820745263669785174e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.709383890053739918e-01,-4.709383890053739918e-01,-1.500000000000000000e+00,-0.000000000000000000e+00
-1.916685009306530185e+00,1.676786875375487096e+00,7.719630186068733302e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.875027513959795389e+00,2.875027513959795389e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.304341365178819601e+00,1.273213575340741421e+00,3.556798787111263849e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.456512047768229401e+00,-3.456512047768229401e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
8.494302313348844891e-01,2.930420266320744815e+00,9.013218926905760542e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.274145347002326734e+00,-1.274145347002326734e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
4.181656468428478490e-01,1.057635001319563006e+00,2.256289358625770403e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.272484702642717735e-01,-6.272484702642717735e-01,-1.500000000000000000e+00,-0.000000000000000000e+00
-7.422729832204790767e-01,2.179467256655115648e+00,1.576159168237444286e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.113409474830718615e+00,1.113409474830718615e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-5.342683070572209481e-01,7.018710910878221965e-01,6.751013323586159132e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.014024605858314221e-01,8.014024605858314221e-01,-1.500000000000000000e+00,0.000000000000000000e+00
-1.563064723908930809e+00,2.271656330844055383e+00,7.736529097353997964e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.344597085863396213e+00,2.344597085863396213e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-2.771656279852565241e+00,2.253755781734038788e+00,3.494826458836486349e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.157484419778848306e+00,4.157484419778848306e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.257312848655626425e+00,2.484465464722279471e+00,4.719952836760122894e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.385969272983439637e+00,-3.385969272983439637e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-1.936186991154231762e-01,1.454183331786341737e+00,6.618071910300118432e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.904280486731347644e-01,2.904280486731347644e-01,-1.500000000000000000e+00,0.000000000000000000e+00
2.858111952824113899e-01,6.664613120110227662e-01,2.951952872017664653e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.287167929236170849e-01,-4.287167929236170849e-01,-1.500000000000000000e+00,-0.000000000000000000e+00
-1.067020141318649307e+00,1.895953043322033071e+00,3.890041017048884164e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600530211977973849e+00,1.600530211977973849e+00,-1.500000000000000000e+00,0.000000000000000000e+00
1.507949519129567761e+00,2.730673140642419838e+00,5.660835253429085112e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.261924278694351642e+00,-2.261924278694351642e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-2.848818775189437602e+00,9.294606811108866440e-01,3.028977960606772379e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.273228162784156403e+00,4.273228162784156403e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-7.668883646087762962e-01,6.048183464386169828e-02,1.459794315214769655e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150332546913164444e+00,1.150332546913164444e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-2.817898233695330212e+00,5.549913111742809102e-01,9.086043684872741055e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.226847350542994874e+00,4.226847350542994874e+00,-1.500000000000000000e+00,0.000000000000000000e+00
-2.262647386769943925e+00,2.798752031675822316e+00,1.226353189526918630e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.393971080154916109e+00,3.393971080154916109e+00,-1.500000000000000000e+00,0.000000000000000000e+00
2.802889412384206302e+00,1.817061813309350793e-02,9.869096319456913680e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.204334118576309010e+00,-4.204334118576309010e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
9.465643802310865773e-01,1.615818612460580006e-01,8.445180954427392583e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.419846570346629866e+00,-1.419846570346629866e+00,-1.500000000000000000e+00,-0.000000000000000000e+00
-4.306785216631121571e-01,2.949972492941433933e-01,4.469100961683606377e-01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.460177824946682357e-01,6.460177824946682357e-01,-1.500000000000000000e+00,0.000000000000000000e+00
